date,airline,delay,cancelled
2008-10-01,Southwest Airlines,710313.0,620.0
2008-10-01,US Airways,272411.0,257.0
2008-10-01,United Air Lines,418782.0,238.0
2008-11-01,AirTran Airways,323777.0,84.0
2008-11-01,Alaska Airlines,147555.0,65.0
2008-11-01,American Airlines,603306.0,404.0
2008-11-01,American Eagle Airlines,433367.0,370.0
2008-11-01,Atlantic Southeast Airlines,548381.0,157.0
2008-11-01,Comair,191989.0,158.0
2008-11-01,Continental Air Lines,323668.0,28.0
2008-11-01,Delta Air Lines,574823.0,300.0
2008-11-01,ExpressJet Airlines,301943.0,222.0
2008-11-01,Frontier Airlines,87274.0,17.0
2008-11-01,Hawaiian Airlines,48794.0,60.0
2008-11-01,JetBlue Airways,262803.0,110.0
2008-11-01,Mesa Airlines,301010.0,256.0
2008-11-01,Northwest Airlines,228281.0,51.0
2008-11-01,Pinnacle Airlines,215153.0,282.0
2008-11-01,SkyWest Airlines,505181.0,460.0
2008-11-01,Southwest Airlines,1038292.0,861.0
2008-11-01,US Airways,408063.0,319.0
2008-11-01,United Air Lines,422053.0,254.0
2008-12-01,AirTran Airways,536972.0,292.0
2008-12-01,Alaska Airlines,402053.0,627.0
2008-12-01,American Airlines,1327942.0,1058.0
2008-12-01,American Eagle Airlines,1321458.0,2362.0
2008-12-01,Atlantic Southeast Airlines,792461.0,788.0
2008-12-01,Comair,496725.0,863.0
2008-12-01,Continental Air Lines,815920.0,436.0
2008-12-01,Delta Air Lines,954165.0,680.0
2008-12-01,ExpressJet Airlines,760235.0,1293.0
2008-12-01,Frontier Airlines,215798.0,71.0
2008-12-01,Hawaiian Airlines,115022.0,130.0
2008-12-01,JetBlue Airways,713341.0,485.0
2008-12-01,Mesa Airlines,752819.0,859.0
2008-12-01,Northwest Airlines,750454.0,403.0
2008-12-01,Pinnacle Airlines,701283.0,1308.0
2008-12-01,SkyWest Airlines,1646869.0,2067.0
2008-12-01,Southwest Airlines,3316074.0,2293.0
2008-12-01,US Airways,769104.0,762.0
2008-12-01,United Air Lines,1041101.0,1000.0
2008-2-01,AirTran Airways,632419.0,295.0
2008-2-01,Alaska Airlines,218301.0,206.0
2008-2-01,Aloha Airlines,9459.0,17.0
2008-2-01,American Airlines,1555975.0,2301.0
2008-2-01,American Eagle Airlines,1275202.0,3025.0
2008-2-01,Atlantic Southeast Airlines,607328.0,611.0
2008-2-01,Comair,413986.0,1071.0
2008-2-01,Continental Air Lines,559038.0,411.0
2008-2-01,Delta Air Lines,592053.0,678.0
2008-2-01,ExpressJet Airlines,835358.0,1385.0
2008-2-01,Frontier Airlines,111094.0,41.0
2008-2-01,Hawaiian Airlines,25107.0,11.0
2008-2-01,JetBlue Airways,505845.0,365.0
2008-2-01,Mesa Airlines,722408.0,2187.0
2008-2-01,Northwest Airlines,739489.0,551.0
2008-2-01,Pinnacle Airlines,666353.0,1286.0
2008-2-01,SkyWest Airlines,1216480.0,2120.0
2008-2-01,Southwest Airlines,2368848.0,1797.0
2008-2-01,US Airways,675285.0,719.0
2008-2-01,United Air Lines,1185463.0,1519.0
2008-3-01,AirTran Airways,671701.0,241.0
2008-3-01,Alaska Airlines,227193.0,85.0
2008-3-01,American Airlines,1662092.0,2908.0
2008-3-01,American Eagle Airlines,1143355.0,2481.0
2008-3-01,Atlantic Southeast Airlines,677507.0,487.0
2008-3-01,Comair,469696.0,778.0
2008-3-01,Continental Air Lines,811403.0,393.0
2008-3-01,Delta Air Lines,858151.0,855.0
2008-3-01,ExpressJet Airlines,1118692.0,1633.0
2008-3-01,Frontier Airlines,120821.0,36.0
2008-3-01,Hawaiian Airlines,23691.0,36.0
2008-3-01,JetBlue Airways,528345.0,199.0
2008-3-01,Mesa Airlines,482046.0,722.0
2008-3-01,Northwest Airlines,768518.0,368.0
2008-3-01,Pinnacle Airlines,537419.0,1164.0
2008-3-01,SkyWest Airlines,910957.0,1382.0
2008-3-01,Southwest Airlines,2050221.0,891.0
2008-3-01,US Airways,608236.0,590.0
2008-3-01,United Air Lines,1051169.0,934.0
2008-4-01,AirTran Airways,346475.0,129.0
2008-4-01,Alaska Airlines,187209.0,158.0
2008-4-01,American Airlines,1237110.0,3918.0
2008-4-01,American Eagle Airlines,893742.0,1007.0
2008-4-01,Atlantic Southeast Airlines,481400.0,120.0
2008-4-01,Comair,306290.0,268.0
2008-4-01,Continental Air Lines,482925.0,87.0
2008-4-01,Delta Air Lines,693082.0,319.0
2008-4-01,ExpressJet Airlines,695948.0,304.0
2008-4-01,Frontier Airlines,81712.0,7.0
2008-4-01,Hawaiian Airlines,36380.0,29.0
2008-4-01,JetBlue Airways,379920.0,127.0
2008-4-01,Mesa Airlines,563232.0,801.0
2008-4-01,Northwest Airlines,580957.0,209.0
2008-4-01,Pinnacle Airlines,353523.0,514.0
2008-4-01,SkyWest Airlines,563502.0,707.0
2008-4-01,Southwest Airlines,1293323.0,554.0
2008-4-01,US Airways,512637.0,415.0
2008-4-01,United Air Lines,959247.0,682.0
2008-5-01,AirTran Airways,280868.0,110.0
2008-5-01,Alaska Airlines,194053.0,127.0
2008-5-01,American Airlines,1478789.0,1119.0
2008-5-01,American Eagle Airlines,836739.0,1201.0
2008-5-01,Atlantic Southeast Airlines,287199.0,57.0
2008-5-01,Comair,247550.0,190.0
2008-5-01,Continental Air Lines,522321.0,80.0
2008-5-01,Delta Air Lines,388054.0,156.0
2008-5-01,ExpressJet Airlines,719040.0,425.0
2008-5-01,Frontier Airlines,117066.0,9.0
2008-5-01,Hawaiian Airlines,59082.0,15.0
2008-5-01,JetBlue Airways,268217.0,27.0
2008-5-01,Mesa Airlines,458637.0,499.0
2008-5-01,Northwest Airlines,490835.0,124.0
2008-5-01,Pinnacle Airlines,255496.0,197.0
2008-5-01,SkyWest Airlines,583974.0,445.0
2008-5-01,Southwest Airlines,1557734.0,375.0
2008-5-01,US Airways,470162.0,355.0
2008-5-01,United Air Lines,964409.0,718.0
2008-6-01,AirTran Airways,559994.0,156.0
2008-6-01,Alaska Airlines,223610.0,104.0
2008-6-01,American Airlines,2066531.0,1023.0
2008-6-01,American Eagle Airlines,1268647.0,1865.0
2008-6-01,Atlantic Southeast Airlines,468759.0,148.0
2008-6-01,Comair,475808.0,633.0
2008-6-01,Continental Air Lines,795906.0,220.0
2008-6-01,Delta Air Lines,757512.0,479.0
2008-6-01,ExpressJet Airlines,1086050.0,976.0
2008-6-01,Frontier Airlines,123641.0,20.0
2008-6-01,Hawaiian Airlines,34732.0,17.0
2008-6-01,JetBlue Airways,557533.0,363.0
2008-6-01,Mesa Airlines,761826.0,955.0
2008-6-01,Northwest Airlines,880804.0,417.0
2008-6-01,Pinnacle Airlines,350042.0,347.0
2008-6-01,SkyWest Airlines,919792.0,958.0
2008-6-01,Southwest Airlines,2197747.0,326.0
2008-6-01,US Airways,729164.0,720.0
2008-6-01,United Air Lines,1677082.0,1204.0
2008-7-01,AirTran Airways,935667.0,285.0
2008-7-01,Alaska Airlines,214085.0,98.0
2008-7-01,American Airlines,1518023.0,819.0
2008-7-01,American Eagle Airlines,930122.0,1127.0
2008-7-01,Atlantic Southeast Airlines,745034.0,704.0
2008-7-01,Comair,526331.0,814.0
2008-7-01,Continental Air Lines,617154.0,297.0
2008-7-01,Delta Air Lines,1220367.0,905.0
2008-7-01,ExpressJet Airlines,821334.0,492.0
2008-7-01,Frontier Airlines,107719.0,17.0
2008-7-01,Hawaiian Airlines,72588.0,151.0
2008-7-01,JetBlue Airways,664321.0,553.0
2008-7-01,Mesa Airlines,635477.0,521.0
2008-7-01,Northwest Airlines,515634.0,202.0
2008-7-01,Pinnacle Airlines,272166.0,287.0
2008-7-01,SkyWest Airlines,802102.0,652.0
2008-7-01,Southwest Airlines,1620359.0,663.0
2008-7-01,US Airways,733900.0,683.0
2008-7-01,United Air Lines,1292552.0,1328.0
2008-8-01,AirTran Airways,511391.0,174.0
2008-8-01,Alaska Airlines,236744.0,154.0
2008-8-01,American Airlines,1411714.0,1208.0
2008-8-01,American Eagle Airlines,737962.0,1167.0
2008-8-01,Atlantic Southeast Airlines,595966.0,527.0
2008-8-01,Comair,425018.0,800.0
2008-8-01,Continental Air Lines,704593.0,193.0
2008-8-01,Delta Air Lines,723186.0,597.0
2008-8-01,ExpressJet Airlines,928455.0,1151.0
2008-8-01,Frontier Airlines,99323.0,24.0
2008-8-01,Hawaiian Airlines,35256.0,47.0
2008-8-01,JetBlue Airways,729230.0,557.0
2008-8-01,Mesa Airlines,480629.0,439.0
2008-8-01,Northwest Airlines,348998.0,139.0
2008-8-01,Pinnacle Airlines,160916.0,176.0
2008-8-01,SkyWest Airlines,580244.0,381.0
2008-8-01,Southwest Airlines,1304930.0,585.0
2008-8-01,US Airways,567579.0,672.0
2008-8-01,United Air Lines,1134946.0,844.0
2008-9-01,AirTran Airways,127966.0,167.0
2008-9-01,Alaska Airlines,111934.0,67.0
2008-9-01,American Airlines,714630.0,704.0
2008-9-01,American Eagle Airlines,509700.0,984.0
2008-9-01,Atlantic Southeast Airlines,289716.0,219.0
2008-9-01,Comair,231854.0,333.0
2008-9-01,Continental Air Lines,224098.0,1304.0
2008-9-01,Delta Air Lines,342403.0,418.0
2008-9-01,ExpressJet Airlines,280641.0,1369.0
2008-9-01,Frontier Airlines,29976.0,33.0
2008-9-01,Hawaiian Airlines,22461.0,11.0
2008-9-01,JetBlue Airways,235890.0,156.0
2008-9-01,Mesa Airlines,418548.0,310.0
2008-9-01,Northwest Airlines,209687.0,122.0
2008-9-01,Pinnacle Airlines,139915.0,263.0
2008-9-01,SkyWest Airlines,459152.0,404.0
2008-9-01,Southwest Airlines,633210.0,2286.0
2008-9-01,US Airways,360198.0,424.0
2008-9-01,United Air Lines,586563.0,339.0
2009-1-01,AirTran Airways,314531.0,172.0
2009-1-01,Alaska Airlines,239815.0,210.0
2009-1-01,American Airlines,924139.0,1668.0
2009-1-01,American Eagle Airlines,738724.0,1431.0
2009-1-01,Atlantic Southeast Airlines,567407.0,789.0
2009-1-01,Comair,390655.0,791.0
2009-1-01,Continental Air Lines,326409.0,177.0
2009-1-01,Delta Air Lines,501486.0,557.0
2009-1-01,ExpressJet Airlines,312645.0,710.0
2009-1-01,Frontier Airlines,113247.0,37.0
2009-1-01,Hawaiian Airlines,51230.0,30.0
2009-1-01,JetBlue Airways,334847.0,272.0
2009-1-01,Mesa Airlines,454810.0,415.0
2009-1-01,Northwest Airlines,402575.0,154.0
2009-1-01,Pinnacle Airlines,339652.0,697.0
2009-1-01,SkyWest Airlines,828619.0,1320.0
2009-1-01,Southwest Airlines,1147826.0,1598.0
2009-1-01,US Airways,550277.0,674.0
2009-1-01,United Air Lines,548700.0,728.0
2009-10-01,AirTran Airways,396813.0,98.0
2009-10-01,Alaska Airlines,116719.0,54.0
2009-10-01,American Airlines,981584.0,301.0
2009-10-01,American Eagle Airlines,765078.0,863.0
2009-10-01,Atlantic Southeast Airlines,557586.0,96.0
2009-10-01,Comair,231775.0,95.0
2009-10-01,Continental Air Lines,358452.0,36.0
2009-10-01,Delta Air Lines,532016.0,192.0
2009-10-01,ExpressJet Airlines,575545.0,392.0
2009-10-01,Frontier Airlines,170934.0,75.0
2009-10-01,Hawaiian Airlines,29216.0,3.0
2009-10-01,JetBlue Airways,187267.0,39.0
2009-10-01,Mesa Airlines,402405.0,448.0
2009-10-01,Northwest Airlines,533066.0,202.0
2009-10-01,Pinnacle Airlines,349418.0,505.0
2009-10-01,SkyWest Airlines,905102.0,662.0
2009-10-01,Southwest Airlines,1522414.0,530.0
2009-10-01,US Airways,390074.0,262.0
2009-10-01,United Air Lines,447256.0,420.0
2009-11-01,AirTran Airways,282009.0,111.0
2009-11-01,Alaska Airlines,89127.0,82.0
2009-11-01,American Airlines,458717.0,194.0
2009-11-01,American Eagle Airlines,339437.0,266.0
2009-11-01,Atlantic Southeast Airlines,380193.0,209.0
2009-11-01,Comair,124097.0,53.0
2009-11-01,Continental Air Lines,220919.0,81.0
2009-11-01,Delta Air Lines,302589.0,236.0
2009-11-01,ExpressJet Airlines,235744.0,116.0
2009-11-01,Frontier Airlines,63820.0,25.0
2009-11-01,Hawaiian Airlines,29281.0,5.0
2009-11-01,JetBlue Airways,137821.0,21.0
2009-11-01,Mesa Airlines,199892.0,183.0
2009-11-01,Northwest Airlines,146245.0,53.0
2009-11-01,Pinnacle Airlines,145309.0,102.0
2009-11-01,SkyWest Airlines,294850.0,265.0
2009-11-01,Southwest Airlines,514963.0,382.0
2009-11-01,US Airways,261291.0,171.0
2009-11-01,United Air Lines,180424.0,177.0
2009-12-01,AirTran Airways,597011.0,384.0
2009-12-01,Alaska Airlines,134173.0,80.0
2009-12-01,American Airlines,1095838.0,1070.0
2009-12-01,American Eagle Airlines,1063955.0,2167.0
2009-12-01,Atlantic Southeast Airlines,581182.0,520.0
2009-12-01,Comair,290166.0,694.0
2009-12-01,Continental Air Lines,481749.0,280.0
2009-12-01,Delta Air Lines,589962.0,843.0
2009-12-01,ExpressJet Airlines,689364.0,1184.0
2009-12-01,Frontier Airlines,165776.0,34.0
2009-12-01,Hawaiian Airlines,54387.0,2.0
2009-12-01,JetBlue Airways,500286.0,545.0
2009-12-01,Mesa Airlines,489660.0,870.0
2009-12-01,Northwest Airlines,430222.0,364.0
2009-12-01,Pinnacle Airlines,410492.0,657.0
2009-12-01,SkyWest Airlines,1311173.0,1487.0
2009-12-01,Southwest Airlines,2025386.0,1652.0
2009-12-01,US Airways,550963.0,1048.0
2009-12-01,United Air Lines,577428.0,849.0
2009-2-01,AirTran Airways,278855.0,106.0
2009-2-01,Alaska Airlines,169409.0,138.0
2009-2-01,American Airlines,641796.0,958.0
2009-2-01,American Eagle Airlines,452762.0,511.0
2009-2-01,Atlantic Southeast Airlines,364047.0,249.0
2009-2-01,Comair,182823.0,179.0
2009-2-01,Continental Air Lines,335279.0,119.0
2009-2-01,Delta Air Lines,354476.0,301.0
2009-2-01,ExpressJet Airlines,348876.0,470.0
2009-2-01,Frontier Airlines,62366.0,15.0
2009-2-01,Hawaiian Airlines,51733.0,8.0
2009-2-01,JetBlue Airways,261108.0,106.0
2009-2-01,Mesa Airlines,348031.0,331.0
2009-2-01,Northwest Airlines,323312.0,126.0
2009-2-01,Pinnacle Airlines,184489.0,366.0
2009-2-01,SkyWest Airlines,676998.0,722.0
2009-2-01,Southwest Airlines,742772.0,556.0
2009-2-01,US Airways,369147.0,326.0
2009-2-01,United Air Lines,467634.0,505.0
2009-3-01,AirTran Airways,487918.0,313.0
2009-3-01,Alaska Airlines,227546.0,380.0
2009-3-01,American Airlines,930509.0,1057.0
2009-3-01,American Eagle Airlines,615002.0,883.0
2009-3-01,Atlantic Southeast Airlines,944999.0,1342.0
2009-3-01,Comair,222302.0,504.0
2009-3-01,Continental Air Lines,437750.0,287.0
2009-3-01,Delta Air Lines,681971.0,1084.0
2009-3-01,ExpressJet Airlines,599883.0,707.0
2009-3-01,Frontier Airlines,120412.0,106.0
2009-3-01,Hawaiian Airlines,44409.0,4.0
2009-3-01,JetBlue Airways,318286.0,284.0
2009-3-01,Mesa Airlines,453300.0,615.0
2009-3-01,Northwest Airlines,301393.0,191.0
2009-3-01,Pinnacle Airlines,247480.0,534.0
2009-3-01,SkyWest Airlines,672911.0,933.0
2009-3-01,Southwest Airlines,1311371.0,978.0
2009-3-01,US Airways,489759.0,697.0
2009-3-01,United Air Lines,600932.0,783.0
2009-4-01,AirTran Airways,428741.0,154.0
2009-4-01,Alaska Airlines,118969.0,45.0
2009-4-01,American Airlines,1148645.0,717.0
2009-4-01,American Eagle Airlines,725824.0,1164.0
2009-4-01,Atlantic Southeast Airlines,724731.0,788.0
2009-4-01,Comair,294320.0,392.0
2009-4-01,Continental Air Lines,622969.0,152.0
2009-4-01,Delta Air Lines,708231.0,375.0
2009-4-01,ExpressJet Airlines,637536.0,702.0
2009-4-01,Frontier Airlines,123151.0,66.0
2009-4-01,Hawaiian Airlines,36771.0,26.0
2009-4-01,JetBlue Airways,418823.0,545.0
2009-4-01,Mesa Airlines,337462.0,396.0
2009-4-01,Northwest Airlines,316819.0,114.0
2009-4-01,Pinnacle Airlines,219351.0,299.0
2009-4-01,SkyWest Airlines,499793.0,582.0
2009-4-01,Southwest Airlines,1352431.0,553.0
2009-4-01,US Airways,493032.0,325.0
2009-4-01,United Air Lines,582158.0,579.0
2009-5-01,AirTran Airways,423084.0,126.0
2009-5-01,Alaska Airlines,115261.0,24.0
2009-5-01,American Airlines,911254.0,642.0
2009-5-01,American Eagle Airlines,712716.0,819.0
2009-5-01,Atlantic Southeast Airlines,613181.0,196.0
2009-5-01,Comair,319048.0,309.0
2009-5-01,Continental Air Lines,261026.0,33.0
2009-5-01,Delta Air Lines,512524.0,166.0
2009-5-01,ExpressJet Airlines,414561.0,218.0
2009-5-01,Frontier Airlines,96801.0,51.0
2009-5-01,Hawaiian Airlines,46286.0,16.0
2009-5-01,JetBlue Airways,332431.0,62.0
2009-5-01,Mesa Airlines,315429.0,241.0
2009-5-01,Northwest Airlines,305686.0,58.0
2009-5-01,Pinnacle Airlines,201781.0,185.0
2009-5-01,SkyWest Airlines,492434.0,338.0
2009-5-01,Southwest Airlines,1296689.0,570.0
2009-5-01,US Airways,493907.0,338.0
2009-5-01,United Air Lines,578104.0,400.0
2009-6-01,AirTran Airways,546067.0,163.0
2009-6-01,Alaska Airlines,129621.0,34.0
2009-6-01,American Airlines,1365794.0,1277.0
2009-6-01,American Eagle Airlines,773930.0,1126.0
2009-6-01,Atlantic Southeast Airlines,691550.0,667.0
2009-6-01,Comair,408214.0,752.0
2009-6-01,Continental Air Lines,376178.0,39.0
2009-6-01,Delta Air Lines,707192.0,355.0
2009-6-01,ExpressJet Airlines,504700.0,299.0
2009-6-01,Frontier Airlines,197090.0,52.0
2009-6-01,Hawaiian Airlines,28743.0,26.0
2009-6-01,JetBlue Airways,512448.0,161.0
2009-6-01,Mesa Airlines,541719.0,545.0
2009-6-01,Northwest Airlines,556835.0,220.0
2009-6-01,Pinnacle Airlines,332834.0,528.0
2009-6-01,SkyWest Airlines,806501.0,428.0
2009-6-01,Southwest Airlines,1886345.0,576.0
2009-6-01,US Airways,584229.0,373.0
2009-6-01,United Air Lines,931644.0,661.0
2009-7-01,AirTran Airways,735561.0,142.0
2009-7-01,Alaska Airlines,129730.0,46.0
2009-7-01,American Airlines,1272300.0,631.0
2009-7-01,American Eagle Airlines,713584.0,827.0
2009-7-01,Atlantic Southeast Airlines,946118.0,587.0
2009-7-01,Comair,389661.0,783.0
2009-7-01,Continental Air Lines,433659.0,93.0
2009-7-01,Delta Air Lines,839858.0,284.0
2009-7-01,ExpressJet Airlines,565155.0,362.0
2009-7-01,Frontier Airlines,166876.0,58.0
2009-7-01,Hawaiian Airlines,37267.0,4.0
2009-7-01,JetBlue Airways,520316.0,327.0
2009-7-01,Mesa Airlines,428126.0,349.0
2009-7-01,Northwest Airlines,558152.0,150.0
2009-7-01,Pinnacle Airlines,413174.0,469.0
2009-7-01,SkyWest Airlines,630074.0,351.0
2009-7-01,Southwest Airlines,1488897.0,466.0
2009-7-01,US Airways,520748.0,376.0
2009-7-01,United Air Lines,679022.0,533.0
2009-8-01,AirTran Airways,524887.0,87.0
2009-8-01,Alaska Airlines,121985.0,47.0
2009-8-01,American Airlines,980346.0,489.0
2009-8-01,American Eagle Airlines,681591.0,623.0
2009-8-01,Atlantic Southeast Airlines,804345.0,497.0
2009-8-01,Comair,347299.0,557.0
2009-8-01,Continental Air Lines,349231.0,37.0
2009-8-01,Delta Air Lines,628333.0,196.0
2009-8-01,ExpressJet Airlines,451185.0,233.0
2009-8-01,Frontier Airlines,91167.0,21.0
2009-8-01,Hawaiian Airlines,25486.0,18.0
2009-8-01,JetBlue Airways,419110.0,238.0
2009-8-01,Mesa Airlines,405919.0,329.0
2009-8-01,Northwest Airlines,568595.0,201.0
2009-8-01,Pinnacle Airlines,390170.0,411.0
2009-8-01,SkyWest Airlines,613403.0,387.0
2009-8-01,Southwest Airlines,1433132.0,392.0
2009-8-01,US Airways,496356.0,367.0
2009-8-01,United Air Lines,675745.0,488.0
2009-9-01,AirTran Airways,288781.0,69.0
2009-9-01,Alaska Airlines,77261.0,44.0
2009-9-01,American Airlines,561127.0,244.0
2009-9-01,American Eagle Airlines,445086.0,439.0
2009-9-01,Atlantic Southeast Airlines,557055.0,235.0
2009-9-01,Comair,150186.0,47.0
2009-9-01,Continental Air Lines,133542.0,23.0
2009-9-01,Delta Air Lines,515283.0,201.0
2009-9-01,ExpressJet Airlines,186496.0,96.0
2009-9-01,Frontier Airlines,53017.0,12.0
2009-9-01,Hawaiian Airlines,30088.0,8.0
2009-9-01,JetBlue Airways,140454.0,17.0
2009-9-01,Mesa Airlines,234593.0,185.0
2009-9-01,Northwest Airlines,219046.0,64.0
2009-9-01,Pinnacle Airlines,202412.0,173.0
2009-9-01,SkyWest Airlines,443060.0,305.0
2009-9-01,Southwest Airlines,701378.0,341.0
2009-9-01,US Airways,252052.0,176.0
2009-9-01,United Air Lines,330814.0,255.0
2010-1-01,AirTran Airways,327212.0,347.0
2010-1-01,Alaska Airlines,100891.0,93.0
2010-1-01,American Airlines,709694.0,1156.0
2010-1-01,American Eagle Airlines,731023.0,1401.0
2010-1-01,Atlantic Southeast Airlines,437657.0,962.0
2010-1-01,Comair,229151.0,421.0
2010-1-01,Continental Air Lines,258629.0,103.0
2010-1-01,Delta Air Lines,854161.0,1166.0
2010-1-01,ExpressJet Airlines,479820.0,727.0
2010-1-01,Frontier Airlines,84599.0,10.0
2010-1-01,Hawaiian Airlines,57577.0,4.0
2010-1-01,JetBlue Airways,438850.0,242.0
2010-1-01,Mesa Airlines,289015.0,594.0
2010-1-01,Pinnacle Airlines,414349.0,898.0
2010-1-01,SkyWest Airlines,1005434.0,1466.0
2010-1-01,Southwest Airlines,1320392.0,1780.0
2010-1-01,US Airways,445277.0,1012.0
2010-1-01,United Air Lines,373138.0,451.0
2010-10-01,AirTran Airways,194966.0,95.0
2010-10-01,Alaska Airlines,88805.0,78.0
2010-10-01,American Airlines,498018.0,412.0
2010-10-01,American Eagle Airlines,387815.0,542.0
2010-10-01,Atlantic Southeast Airlines,575682.0,558.0
2010-10-01,Comair,201958.0,330.0
2010-10-01,Continental Air Lines,163041.0,20.0
2010-10-01,Delta Air Lines,911866.0,644.0
2010-10-01,ExpressJet Airlines,364704.0,296.0
2010-10-01,Frontier Airlines,73555.0,6.0
2010-10-01,Hawaiian Airlines,24045.0,1.0
2010-10-01,JetBlue Airways,363502.0,92.0
2010-10-01,Mesa Airlines,148039.0,144.0
2010-10-01,Pinnacle Airlines,213012.0,432.0
2010-10-01,SkyWest Airlines,739910.0,924.0
2010-10-01,Southwest Airlines,1684581.0,339.0
2010-10-01,US Airways,377652.0,222.0
2010-10-01,United Air Lines,247139.0,140.0
2010-11-01,AirTran Airways,196823.0,55.0
2010-11-01,Alaska Airlines,145924.0,109.0
2010-11-01,American Airlines,504823.0,155.0
2010-11-01,American Eagle Airlines,423113.0,335.0
2010-11-01,Atlantic Southeast Airlines,518540.0,319.0
2010-11-01,Comair,155968.0,185.0
2010-11-01,Continental Air Lines,196579.0,18.0
2010-11-01,Delta Air Lines,879974.0,611.0
2010-11-01,ExpressJet Airlines,292445.0,137.0
2010-11-01,Frontier Airlines,71530.0,2.0
2010-11-01,Hawaiian Airlines,24969.0,5.0
2010-11-01,JetBlue Airways,284043.0,101.0
2010-11-01,Mesa Airlines,107781.0,97.0
2010-11-01,Pinnacle Airlines,220919.0,232.0
2010-11-01,SkyWest Airlines,843811.0,847.0
2010-11-01,Southwest Airlines,1401268.0,297.0
2010-11-01,US Airways,271616.0,146.0
2010-11-01,United Air Lines,190235.0,104.0
2010-12-01,AirTran Airways,270077.0,308.0
2010-12-01,Alaska Airlines,168211.0,94.0
2010-12-01,American Airlines,681967.0,1111.0
2010-12-01,American Eagle Airlines,670258.0,2004.0
2010-12-01,Atlantic Southeast Airlines,846376.0,1380.0
2010-12-01,Comair,329072.0,975.0
2010-12-01,Continental Air Lines,489525.0,653.0
2010-12-01,Delta Air Lines,1394315.0,2874.0
2010-12-01,ExpressJet Airlines,730594.0,1360.0
2010-12-01,Frontier Airlines,115924.0,38.0
2010-12-01,Hawaiian Airlines,64335.0,9.0
2010-12-01,JetBlue Airways,679066.0,1542.0
2010-12-01,Mesa Airlines,242106.0,412.0
2010-12-01,Pinnacle Airlines,563757.0,1536.0
2010-12-01,SkyWest Airlines,1651562.0,2247.0
2010-12-01,Southwest Airlines,2587460.0,1744.0
2010-12-01,US Airways,525827.0,806.0
2010-12-01,United Air Lines,369336.0,599.0
2010-2-01,AirTran Airways,395487.0,973.0
2010-2-01,Alaska Airlines,90894.0,103.0
2010-2-01,American Airlines,828947.0,2277.0
2010-2-01,American Eagle Airlines,644942.0,2203.0
2010-2-01,Atlantic Southeast Airlines,581164.0,1554.0
2010-2-01,Comair,244896.0,1426.0
2010-2-01,Continental Air Lines,230329.0,969.0
2010-2-01,Delta Air Lines,959215.0,3082.0
2010-2-01,ExpressJet Airlines,527709.0,1945.0
2010-2-01,Frontier Airlines,82802.0,73.0
2010-2-01,Hawaiian Airlines,36196.0,17.0
2010-2-01,JetBlue Airways,413799.0,833.0
2010-2-01,Mesa Airlines,249084.0,802.0
2010-2-01,Pinnacle Airlines,582817.0,1302.0
2010-2-01,SkyWest Airlines,863248.0,1202.0
2010-2-01,Southwest Airlines,1056591.0,3888.0
2010-2-01,US Airways,404783.0,2182.0
2010-2-01,United Air Lines,350471.0,1469.0
2010-3-01,AirTran Airways,449683.0,265.0
2010-3-01,Alaska Airlines,102253.0,53.0
2010-3-01,American Airlines,1010713.0,571.0
2010-3-01,American Eagle Airlines,618899.0,623.0
2010-3-01,Atlantic Southeast Airlines,590362.0,779.0
2010-3-01,Comair,185410.0,395.0
2010-3-01,Continental Air Lines,329491.0,44.0
2010-3-01,Delta Air Lines,1046786.0,922.0
2010-3-01,ExpressJet Airlines,697090.0,663.0
2010-3-01,Frontier Airlines,128626.0,87.0
2010-3-01,Hawaiian Airlines,45224.0,1.0
2010-3-01,JetBlue Airways,477625.0,499.0
2010-3-01,Mesa Airlines,225435.0,292.0
2010-3-01,Pinnacle Airlines,291869.0,460.0
2010-3-01,SkyWest Airlines,732177.0,839.0
2010-3-01,Southwest Airlines,1508435.0,800.0
2010-3-01,US Airways,459965.0,473.0
2010-3-01,United Air Lines,409007.0,465.0
2010-4-01,AirTran Airways,226668.0,148.0
2010-4-01,Alaska Airlines,68472.0,35.0
2010-4-01,American Airlines,667639.0,306.0
2010-4-01,American Eagle Airlines,524334.0,443.0
2010-4-01,Atlantic Southeast Airlines,339681.0,145.0
2010-4-01,Comair,160151.0,109.0
2010-4-01,Continental Air Lines,166516.0,11.0
2010-4-01,Delta Air Lines,739993.0,327.0
2010-4-01,ExpressJet Airlines,352525.0,100.0
2010-4-01,Frontier Airlines,71634.0,3.0
2010-4-01,Hawaiian Airlines,34166.0,2.0
2010-4-01,JetBlue Airways,222594.0,91.0
2010-4-01,Mesa Airlines,174570.0,151.0
2010-4-01,Pinnacle Airlines,236128.0,159.0
2010-4-01,SkyWest Airlines,663099.0,733.0
2010-4-01,Southwest Airlines,1092216.0,539.0
2010-4-01,US Airways,249323.0,149.0
2010-4-01,United Air Lines,290652.0,186.0
2010-5-01,AirTran Airways,310910.0,122.0
2010-5-01,Alaska Airlines,67231.0,47.0
2010-5-01,American Airlines,936832.0,822.0
2010-5-01,American Eagle Airlines,834382.0,1047.0
2010-5-01,Atlantic Southeast Airlines,547536.0,366.0
2010-5-01,Comair,309674.0,318.0
2010-5-01,Continental Air Lines,282719.0,37.0
2010-5-01,Delta Air Lines,1276878.0,688.0
